Rank,Mark,WIND,Competitor,DOB,Nat,Pos,Nat.1,Venue,Date,Results Score,discipline,year,ProfileURL,source
79.0,15:23.81,,Yingying ZHANG,04 JAN 1990,CHN,11h1,,"National Stadium, Beijing (CHN)",19 AUG 2008,1117.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14264358,toplist
80.0,15:24.03,,Georgie CLARKE,17 JUN 1984,AUS,1,,Sydney (AUS),16 FEB 2008,1117.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14272318,toplist
81.0,15:24.45,,Ann Karindi MWANGI,08 DEC 1988,KEN,2,,Yokohama (JPN),28 SEP 2008,1116.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14289075,toplist
82.0,15:25.26,,Bethelhem MOGES,03 MAY 1991,ETH,3,,Yokohama (JPN),28 SEP 2008,1115.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14259761,toplist
83.0,15:25.34,,Olivera JEVTIĆ,24 JUL 1977,SRB,1,,Novi Sad (SRB),08 JUN 2008,1114.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14300350,toplist
84.0,15:25.47,,Molly HUDDLE,31 AUG 1984,USA,4,,"Walnut, CA (USA)",18 APR 2008,1114.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14313054,toplist
85.0,15:25.57,,Souad KABOUCHIA,12 AUG 1982,MAR,4,,Barcelona (ESP),19 JUL 2008,1114.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14290690,toplist
86.0,15:25.69,,Konjit TILAHUN,22 SEP 1987,ETH,4,,Yokohama (JPN),28 SEP 2008,1114.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14259793,toplist
87.0,15:26.31,,Megumi SEIKE,26 FEB 1987,JPN,3f1,,Nobeoka (JPN),31 MAY 2008,1113.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14287797,toplist
88.0,15:26.57,,Isabel CHECA,27 DEC 1982,ESP,3,,Jerez de la Frontera (ESP),24 JUN 2008,1112.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14261821,toplist
89.0,15:26.96,,Laura WHITTLE,27 JUN 1985,GBR,4,,Jerez de la Frontera (ESP),24 JUN 2008,1111.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14275519,toplist
90.0,15:27.08,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,14,,"Olympiastadion, Berlin (GER)",01 JUN 2008,1111.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14278922,toplist
91.0,15:27.27,,Philomena CHEYECH,05 JUL 1982,KEN,1,,Yokohama (JPN),20 APR 2008,1111.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14288983,toplist
92.0,15:28.04,,Christin WURTH-THOMAS,11 JUL 1980,USA,5,,"Walnut, CA (USA)",18 APR 2008,1109.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14324759,toplist
93.0,15:28.16,,Kseniya AGAFONOVA,04 MAR 1983,RUS,5,,Jerez de la Frontera (ESP),24 JUN 2008,1109.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14297198,toplist
94.0,15:28.48,,Inês MONTEIRO,18 MAY 1980,POR,7,,Stockholm (SWE),22 JUL 2008,1108.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14294984,toplist
95.0,15:28.76,,Aya MANOME,30 AUG 1982,JPN,4,,Hiroshima (JPN),29 APR 2008,1108.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14287021,toplist
96.0,15:29.05,,Mestawat TUFA,14 SEP 1983,ETH,14,,"FBK Stadium, Hengelo (NED)",24 MAY 2008,1107.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14259712,toplist
97.0,15:30.17,,Gladys WAIRIMU,15 JUL 1991,KEN,5,,Yokohama (JPN),28 SEP 2008,1105.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14941198,toplist
98.0,15:30.70,,Natalya POPKOVA,21 SEP 1988,RUS,1,,Chelyabinsk (RUS),27 JUN 2008,1104.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14298974,toplist
99.0,15:32.03,,Hiromi OMINAMI,15 NOV 1975,JPN,1,,Niigata (JPN),13 OCT 2008,1102.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14287589,toplist
100.0,15:32.25,,Xue BAI,13 DEC 1988,CHN,1f1,,Shijiazhuang (CHN),11 OCT 2008,1101.0,women_5000m,2008,https://worldathletics.org/athletes/athlete=14266777,toplist
1.0,14:24.37,,Meseret DEFAR,19 NOV 1983,ETH,1,,Stockholm (SWE) (i),18 FEB 2009,1259.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259882,toplist
2.0,14:33.65,,Tirunesh DIBABA,01 JUN 1985,ETH,1,,"Crystal Palace, London (GBR)",25 JUL 2009,1215.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259871,toplist
3.0,14:34.17,,Meselech MELKAMU,19 APR 1985,ETH,1,,Ostrava (CZE),17 JUN 2009,1214.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259772,toplist
4.0,14:34.36,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,,Ostrava (CZE),17 JUN 2009,1213.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289264,toplist
5.0,14:37.01,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,2,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1208.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14288971,toplist
6.0,14:37.77,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,4,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1207.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289098,toplist
7.0,14:38.44,,Wude AYALEW,04 JUL 1987,ETH,5,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1205.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259920,toplist
8.0,14:39.89,,Kimberley SMITH,19 NOV 1981,NZL,1f1,,"New York, NY (USA) (i)",27 FEB 2009,1228.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14293171,toplist
9.0,14:40.00,,Sentayehu EJIGU,28 JUN 1985,ETH,2,,"Crystal Palace, London (GBR)",25 JUL 2009,1202.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259868,toplist
10.0,14:40.14,,Florence KIPLAGAT,27 FEB 1987,KEN,6,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1202.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289139,toplist
11.0,14:41.62,,Ines CHENONGE,01 FEB 1982,KEN,7,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1199.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14288867,toplist
12.0,14:42.06,,Ejegayehu DIBABA,21 MAR 1982,ETH,8,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1198.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259873,toplist
12.0,14:42.06,,Mariya KONOVALOVA,14 AUG 1974,RUS,1,,Cheboksary (RUS),24 JUL 2009,1198.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14298199,toplist
14.0,14:44.26,,Belaynesh FIKADU,28 MAR 1987,ETH,9,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1194.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259857,toplist
15.0,14:47.62,,Shalane FLANAGAN,08 JUL 1981,USA,2f1,,"Boston, MA (USA) (i)",07 FEB 2009,1212.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14310164,toplist
16.0,14:50.08,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,11,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1182.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289192,toplist
17.0,14:50.77,,Grace MOMANYI,13 FEB 1981,KEN,12,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1181.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289288,toplist
18.0,14:55.52,,Genzebe DIBABA,08 FEB 1991,ETH,13,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1172.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259874,toplist
19.0,14:56.33,,Aheza KIROS,16 OCT 1985,ETH,1,,"Carson, CA (USA)",16 MAY 2009,1170.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259796,toplist
20.0,14:57.15,,Sule UTURA,08 FEB 1990,ETH,14,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1169.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259706,toplist
21.0,14:58.11,,Sara MOREIRA,17 OCT 1985,POR,15,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1167.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14294989,toplist
22.0,14:59.88,,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1f1,,Koblenz (GER),20 MAY 2009,1163.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14278922,toplist
23.0,15:01.06,,Inês MONTEIRO,18 MAY 1980,POR,16,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1161.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14294984,toplist
24.0,15:01.70,,Jenny SIMPSON,23 AUG 1986,USA,1f2,,"Seattle, WA (USA) (i)",14 FEB 2009,0.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14305392,toplist
25.0,15:05.95,,Natalya POPKOVA,21 SEP 1988,RUS,2,,Stockholm (SWE),31 JUL 2009,1152.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14298974,toplist
26.0,15:06.98,,Kseniya AGAFONOVA,04 MAR 1983,RUS,2,,Cheboksary (RUS),24 JUL 2009,1150.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14297198,toplist
27.0,15:07.78,,Jennifer RHINES,01 JUL 1974,USA,4,,Stockholm (SWE),31 JUL 2009,1148.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14319792,toplist
28.0,15:08.02,,Dulce FÉLIX,23 OCT 1982,POR,5,,Stockholm (SWE),31 JUL 2009,1148.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14294876,toplist
29.0,15:08.27,,Dolores CHECA,27 DEC 1982,ESP,17,,"Bislett Stadion, Oslo (NOR)",03 JUL 2009,1147.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14261820,toplist
30.0,15:09.03,,Sally KIPYEGO,19 DEC 1985,KEN,3,,"Carson, CA (USA)",16 MAY 2009,1146.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289173,toplist
31.0,15:09.74,,Silvia WEISSTEINER,13 JUL 1979,ITA,7,,"Olympiastadion, Berlin (GER)",22 AUG 2009,1144.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14285471,toplist
32.0,15:11.72,,Fei XUE,08 AUG 1989,CHN,1,,Jinan (CHN),21 OCT 2009,1140.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14264755,toplist
33.0,15:12.15,,Philes ONGORI,19 JUL 1986,KEN,1f1,,Tendo (JPN),17 MAY 2009,1140.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289407,toplist
34.0,15:12.44,,Yuriko KOBAYASHI,12 DEC 1988,JPN,11,,"Olympiastadion, Berlin (GER)",22 AUG 2009,1139.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14286857,toplist
35.0,15:12.75,,Hanane OUHADDOU,01 JAN 1982,MAR,1,,Pescara (ITA),01 JUL 2009,1138.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14290753,toplist
36.0,15:12.95,,Shannon ROWBURY,19 SEP 1984,USA,1,,"Berkeley, CA (USA)",24 APR 2009,1138.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14320310,toplist
37.0,15:13.01,,Yurika NAKAMURA,01 APR 1986,JPN,12,,"Olympiastadion, Berlin (GER)",22 AUG 2009,1138.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287339,toplist
38.0,15:13.19,,Elena ROMAGNOLO,05 OCT 1982,ITA,2,,Pescara (ITA),01 JUL 2009,1138.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14285145,toplist
39.0,15:13.30,,Xin ZHANG,08 JUN 1989,CHN,2,,Jinan (CHN),21 OCT 2009,1137.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14264374,toplist
40.0,15:16.57,,Yingying ZHU,18 AUG 1988,CHN,3,,Jinan (CHN),21 OCT 2009,1131.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14264203,toplist
41.0,15:16.88,,Yelizaveta GRECHISHNIKOVA,12 DEC 1983,RUS,3,,Cheboksary (RUS),24 JUL 2009,1131.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14297847,toplist
42.0,15:18.34,,Mary Teresa CULLEN,17 AUG 1982,IRL,3f1,,"Boston, MA (USA) (i)",07 FEB 2009,1151.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14283178,toplist
43.0,15:18.50,,Stephanie TWELL,17 AUG 1989,GBR,1,,Beograd (SRB),29 MAY 2009,1127.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14276601,toplist
44.0,15:18.61,,Belaynesh OLJIRA,26 JUN 1990,ETH,3,,Málaga (ESP),27 JUN 2009,1127.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14374540,toplist
45.0,15:19.47,,Philomena CHEYECH,05 JUL 1982,KEN,1,,Miyoshi (JPN),09 MAY 2009,1126.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14288983,toplist
46.0,15:19.90,,Krisztina PAPP,17 DEC 1982,HUN,4h1,,"Olympiastadion, Berlin (GER)",19 AUG 2009,1125.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14282184,toplist
47.0,15:20.30,,Mary Wacera NGUGI,17 DEC 1988,KEN,10,,Ostrava (CZE),17 JUN 2009,1124.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289475,toplist
48.0,15:20.53,,Renee BAILLIE,25 DEC 1981,USA,1,,Liège (BEL),15 JUL 2009,1124.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14316908,toplist
49.0,15:20.94,,Kara GOUCHER,09 JUL 1978,USA,1,,"Eugene, OR (USA)",26 JUN 2009,1123.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14311212,toplist
50.0,15:21.12,,Doricah OBARE,10 JAN 1990,KEN,2f1,,Tendo (JPN),17 MAY 2009,1122.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289389,toplist
51.0,15:21.44,,Ferhiwot GOSHU,28 JUN 1990,ETH,4,,Málaga (ESP),27 JUN 2009,1122.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259825,toplist
52.0,15:21.87,,Julie CULLEY,10 SEP 1981,USA,2,,Liège (BEL),15 JUL 2009,1121.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14308390,toplist
53.0,15:23.27,,Hitomi NIIYA,26 FEB 1988,JPN,1,,Hiroshima (JPN),29 APR 2009,1118.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287407,toplist
54.0,15:24.48,,Felista WANJUGU,18 FEB 1990,KEN,3,,Hiroshima (JPN),29 APR 2009,1116.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289529,toplist
55.0,15:24.86,,Dudu KARAKAYA,11 NOV 1985,TUR,1,,"Fana Stadion, Bergen (NOR)",21 JUN 2009,1115.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14303281,toplist
56.0,15:25.09,,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,8h2,,"Olympiastadion, Berlin (GER)",19 AUG 2009,1115.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14302619,toplist
57.0,15:25.49,,Kayoko FUKUSHI,25 MAR 1982,JPN,3,,Hiroshima (JPN),27 JUN 2009,1114.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14286215,toplist
58.0,15:25.60,,Jebichi YATOR,10 MAR 1988,KEN,2,,Beograd (SRB),29 MAY 2009,1114.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289539,toplist
59.0,15:25.90,,Christelle DAUNAY,05 DEC 1974,FRA,3,,Beograd (SRB),29 MAY 2009,1113.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14257893,toplist
60.0,15:27.07,,Chaofeng JIA,16 NOV 1988,CHN,4,,Jinan (CHN),21 OCT 2009,1111.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14266236,toplist
61.0,15:28.40,,Olivera JEVTIĆ,24 JUL 1977,SRB,4,,Beograd (SRB),29 MAY 2009,1109.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14300350,toplist
62.0,15:29.03,,Netsanet ACHAMO,14 DEC 1987,ETH,8,,Stockholm (SWE),31 JUL 2009,1107.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259947,toplist
63.0,15:29.06,,Anna INCERTI,19 JAN 1980,ITA,1,,Catania (ITA),08 MAY 2009,1107.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14284533,toplist
64.0,15:29.38,,Noriko MATSUOKA,02 MAY 1979,JPN,6,,Hiroshima (JPN),27 JUN 2009,1107.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287083,toplist
65.0,15:29.62,,Yanmei ZHU,16 OCT 1986,CHN,5,,Jinan (CHN),21 OCT 2009,1106.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14264207,toplist
66.0,15:29.68,,Xiaofan HAO,09 DEC 1989,CHN,6,,Jinan (CHN),21 OCT 2009,1106.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14266361,toplist
67.0,15:29.76,,Jinxue CHANG,09 MAR 1988,CHN,7,,Jinan (CHN),21 OCT 2009,1106.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14266721,toplist
68.0,15:29.82,,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,3,,"Fana Stadion, Bergen (NOR)",21 JUN 2009,1106.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14292573,toplist
69.0,15:30.29,,Yuko SHIMIZU,13 JUL 1985,JPN,3,,Okayama (JPN),26 SEP 2009,1105.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287852,toplist
70.0,15:30.73,,Mary WANGARI,04 OCT 1986,KEN,1f1,,Nobeoka (JPN),30 MAY 2009,1104.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289498,toplist
71.0,15:31.24,,Keiko NOGAMI,06 DEC 1985,JPN,2f1,,Nobeoka (JPN),30 MAY 2009,1103.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14327813,toplist
72.0,15:31.68,,Judit PLA,02 MAY 1978,ESP,1,,Barcelona (ESP),01 AUG 2009,1102.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14260733,toplist
73.0,15:31.80,,Mari OZAKI,16 JUL 1975,JPN,7,,Hiroshima (JPN),27 JUN 2009,1102.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287668,toplist
74.0,15:32.39,,Freya MURRAY,20 SEP 1983,GBR,6,,"Crystal Palace, London (GBR)",25 JUL 2009,1101.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14275864,toplist
75.0,15:32.89,,Kasumi NISHIHARA,01 MAR 1989,JPN,1,,Osaka (JPN),16 MAY 2009,1100.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287422,toplist
76.0,15:33.02,,Angela BIZZARRI,15 FEB 1988,USA,3,,"Eugene, OR (USA)",26 JUN 2009,1100.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14305913,toplist
77.0,15:33.04,,Yelena SOKOLOVA,27 DEC 1979,RUS,4,,Cheboksary (RUS),24 JUL 2009,1100.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14299420,toplist
78.0,15:33.10,,Christine Kambua MUYANGA,21 MAR 1991,KEN,6,,Okayama (JPN),26 SEP 2009,1100.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14289269,toplist
79.0,15:33.41,,Yuan JIN,11 FEB 1988,CHN,8,,Jinan (CHN),21 OCT 2009,1099.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14266158,toplist
80.0,15:34.13,,Misaki KATSUMATA,26 DEC 1985,JPN,7,,Okayama (JPN),26 SEP 2009,1098.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14286716,toplist
81.0,15:34.17,,Christin WURTH-THOMAS,11 JUL 1980,USA,2,,"Walnut, CA (USA)",17 APR 2009,1098.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14324759,toplist
82.0,15:34.31,,Maureen MCCANDLESS,24 AUG 1983,USA,1f1,,"Palo Alto, CA (USA)",27 MAR 2009,1097.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14316356,toplist
83.0,15:34.68,,Sara HALL,15 APR 1983,USA,2,,"Berkeley, CA (USA)",24 APR 2009,1097.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14305595,toplist
84.0,15:34.85,,Rebecca DONAGHUE,24 FEB 1976,USA,3,,Liège (BEL),15 JUL 2009,1096.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14309155,toplist
85.0,15:35.05,,Yukiko AKABA,18 OCT 1979,JPN,8,,Hiroshima (JPN),27 JUN 2009,1096.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14286054,toplist
86.0,15:35.12,,Ryoko KIZAKI,21 JUN 1985,JPN,7,,Hiroshima (JPN),29 APR 2009,1096.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14286842,toplist
87.0,15:35.33,,Carrie TOLLEFSON,18 JAN 1977,USA,3,,"Berkeley, CA (USA)",24 APR 2009,1096.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14322879,toplist
88.0,15:35.57,,Bethelhem MOGES,03 MAY 1991,ETH,1,,Fugokawa (JPN),10 JUN 2009,1095.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14259761,toplist
89.0,15:35.76,,Laura WHITTLE,27 JUN 1985,GBR,5,,Málaga (ESP),27 JUN 2009,1095.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14275519,toplist
90.0,15:35.91,,Kayo SUGIHARA,24 FEB 1983,JPN,3f1,,Nobeoka (JPN),30 MAY 2009,1094.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287914,toplist
91.0,15:37.07,,Xue BAI,13 DEC 1988,CHN,1f1,,Suzhou (CHN),23 MAY 2009,1092.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14266777,toplist
92.0,15:37.08,,Rachael MARCHAND,23 DEC 1985,USA,6,,"Eugene, OR (USA)",26 JUN 2009,1092.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14315999,toplist
93.0,15:37.14,,Furtuna ZEGERGISH,1989,ERI,6,,Málaga (ESP),27 JUN 2009,1092.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14262192,toplist
94.0,15:37.31,,Yuka KAKIMI,04 APR 1986,JPN,8,,Okayama (JPN),26 SEP 2009,1092.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14286630,toplist
95.0,15:37.32,,Emily BROWN,06 JUL 1984,USA,4,,"Berkeley, CA (USA)",24 APR 2009,1092.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14306571,toplist
96.0,15:38.22,,Seika NISHIKAWA,17 JUL 1987,JPN,1,,Sapporo (JPN),06 JUN 2009,1090.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14287428,toplist
97.0,15:38.27,,Shoko MORI,17 MAY 1984,JPN,8,,Hiroshima (JPN),29 APR 2009,1090.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14941274,toplist
98.0,15:38.33,,Alena SAMOKHVALOVA,21 NOV 1980,RUS,3,,Tula (RUS),02 AUG 2009,1090.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14299163,toplist
99.0,15:38.57,,Mahiro AKAMATSU,09 SEP 1992,JPN,1f2,,Nagasaki (JPN),28 NOV 2009,1089.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14335113,toplist
100.0,15:38.61,,Nicole BLOOD,25 APR 1988,USA,7,,"Eugene, OR (USA)",26 JUN 2009,1089.0,women_5000m,2009,https://worldathletics.org/athletes/athlete=14306016,toplist
1.0,14:24.79,,Meseret DEFAR,19 NOV 1983,ETH,1,,Stockholm (SWE) (i),10 FEB 2010,1258.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14259882,toplist
2.0,14:27.41,,Vivian Jepkemei CHERUIYOT,11 SEP 1983,KEN,1,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1227.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14288971,toplist
3.0,14:28.39,,Sentayehu EJIGU,28 JUN 1985,ETH,2,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1225.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14259868,toplist
4.0,14:31.14,,Linet Chepkwemoi MASAI,05 DEC 1989,KEN,2,,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1220.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14289264,toplist
5.0,14:31.52,,Elvan ABEYLEGESSE,11 SEP 1982,TUR,3,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1219.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14303189,toplist
6.0,14:31.91,,Meselech MELKAMU,19 APR 1985,ETH,3,,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1218.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14259772,toplist
6.0,14:31.91,,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,4,,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1218.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14289098,toplist
8.0,14:34.07,,Tirunesh DIBABA,01 JUN 1985,ETH,1,,"Hayward Field, Eugene, OR (USA)",03 JUL 2010,1214.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14259871,toplist
9.0,14:37.07,,Jessica AUGUSTO,08 NOV 1981,POR,5,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1208.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14294784,toplist
10.0,14:38.64,,Sally KIPYEGO,19 DEC 1985,KEN,4,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1205.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14289173,toplist
11.0,14:39.19,,Ines CHENONGE,01 FEB 1982,KEN,6,,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010,1204.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14288867,toplist
12.0,14:44.21,,Sule UTURA,08 FEB 1990,ETH,5,,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1194.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14259706,toplist
13.0,14:44.76,,Molly HUDDLE,31 AUG 1984,USA,9,,"Boudewijnstadion, Bruxelles (BEL)",27 AUG 2010,1193.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14313054,toplist
14.0,14:44.90,,Emebet ANTENEH,13 JAN 1992,ETH,6,,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1192.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14366687,toplist
15.0,14:46.80,,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,6,,"Crystal Palace, London (GBR)",13 AUG 2010,1189.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14289192,toplist
16.0,14:47.13,,Mercy CHERONO,07 MAY 1991,KEN,7,,"Shanghai Stadium, Shanghai (CHN)",23 MAY 2010,1188.0,women_5000m,2010,https://worldathletics.org/athletes/athlete=14288952,toplist
