venue,date,temp_max_c,temp_mean_c,humidity_pct
"Jawaharlal Nehru Stadium, Chennai (IND)",2026-05-10,32.0,29.6,71
"Jesuit High School Track, Portland, OR (USA)",2020-06-30,22.5,16.7,72
"Jesuit High School Track, Portland, OR (USA)",2020-07-03,22.0,16.4,68
"Jesuit High School Track, Portland, OR (USA)",2020-07-10,25.2,18.6,66
"Jesuit High School Track, Portland, OR (USA)",2020-07-21,32.8,24.2,58
"Jesuit High School Track, Portland, OR (USA)",2020-08-07,25.3,17.6,64
"Jesuit High School Track, Portland, OR (USA)",2022-07-02,23.9,17.1,72
Joensuu (FIN),2018-07-04,19.7,16.2,79
Joensuu (FIN),2019-07-24,19.9,17.4,78
"John Jacobs Track Complex, Norman, OK (USA)",2021-04-24,19.4,15.1,84
"John Jacobs Track Complex, Norman, OK (USA)",2022-04-15,30.2,19.0,39
"John Jacobs Track Complex, Norman, OK (USA)",2022-04-23,27.3,23.0,62
"John Jacobs Track Complex, Norman, OK (USA)",2023-05-13,27.7,22.0,81
"John Jacobs Track Complex, Norman, OK (USA)",2023-05-14,24.4,20.8,89
"John Jacobs Track Complex, Norman, OK (USA)",2024-04-12,25.3,14.7,51
"John Jacobs Track Complex, Norman, OK (USA)",2026-05-02,23.4,16.0,49
"John McDonnell Field, Fayetteville, AR (USA)",2022-05-06,31.5,23.5,71
"John McDonnell Field, Fayetteville, AR (USA)",2022-05-25,27.2,21.0,70
"John McDonnell Field, Fayetteville, AR (USA)",2022-05-26,28.8,21.4,74
"John McDonnell Field, Fayetteville, AR (USA)",2022-05-27,26.8,22.8,88
"John McDonnell Field, Fayetteville, AR (USA)",2022-05-28,28.9,23.5,73
"John McDonnell Field, Fayetteville, AR (USA)",2023-04-21,28.7,22.3,49
"John McDonnell Field, Fayetteville, AR (USA)",2023-05-05,22.7,16.3,54
"John McDonnell Field, Fayetteville, AR (USA)",2023-06-23,26.1,22.9,89
"John McDonnell Field, Fayetteville, AR (USA)",2024-04-19,29.4,21.9,65
"John McDonnell Field, Fayetteville, AR (USA)",2024-05-03,30.1,23.8,70
"John McDonnell Field, Fayetteville, AR (USA)",2024-05-22,28.7,22.0,73
"John McDonnell Field, Fayetteville, AR (USA)",2024-05-23,30.7,24.1,68
"John McDonnell Field, Fayetteville, AR (USA)",2024-05-24,28.5,24.2,80
"John McDonnell Field, Fayetteville, AR (USA)",2024-05-25,30.7,24.1,81
"John McDonnell Field, Fayetteville, AR (USA)",2025-04-25,29.3,22.3,68
"John McDonnell Field, Fayetteville, AR (USA)",2025-05-09,28.6,22.4,71
"John McDonnell Field, Fayetteville, AR (USA)",2026-04-11,29.9,19.6,49
"John McDonnell Field, Fayetteville, AR (USA)",2026-04-24,32.0,24.3,32
"John McDonnell Field, Fayetteville, AR (USA)",2026-05-08,21.5,15.9,68
"John McDonnell Field, Fayetteville, AR (USA)",2026-05-27,30.0,24.9,87
"John McDonnell Field, Fayetteville, AR (USA)",2026-05-28,32.0,26.7,73
"John McDonnell Field, Fayetteville, AR (USA)",2026-05-29,29.2,24.6,60
"John McDonnell Field, Fayetteville, AR (USA)",2026-05-30,32.0,26.1,60
"Kadrioru staadion, Tallinn (EST)",2020-07-04,18.0,14.8,86
"Kadrioru staadion, Tallinn (EST)",2020-08-08,24.8,19.5,73
"Kadrioru staadion, Tallinn (EST)",2020-08-09,25.5,20.5,77
"Kadrioru staadion, Tallinn (EST)",2021-06-26,23.0,19.5,81
"Kadrioru staadion, Tallinn (EST)",2021-06-27,22.7,19.5,77
"Kadrioru staadion, Tallinn (EST)",2021-07-08,25.2,21.7,79
"Kadrioru staadion, Tallinn (EST)",2021-07-09,24.8,22.1,74
"Kadrioru staadion, Tallinn (EST)",2021-07-10,30.8,26.3,63
"Kadrioru staadion, Tallinn (EST)",2021-07-11,25.9,21.3,75
"Kadrioru staadion, Tallinn (EST)",2021-07-16,26.9,24.0,69
"Kadrioru staadion, Tallinn (EST)",2021-07-17,24.9,21.4,64
"Kadrioru staadion, Tallinn (EST)",2021-07-18,26.0,21.0,66
"Kadrioru staadion, Tallinn (EST)",2022-06-25,26.5,20.7,63
"Kadrioru staadion, Tallinn (EST)",2022-06-26,30.4,24.1,62
"Kalininets Stadium, Yekaterinburg (RUS)",2023-07-01,31.4,23.8,51
"Kalininets Stadium, Yekaterinburg (RUS)",2023-07-02,26.4,22.2,53
"Kalininets Stadium, Yekaterinburg (RUS)",2023-08-17,26.8,21.7,71
"Kalininets Stadium, Yekaterinburg (RUS)",2023-08-18,28.7,23.1,64
"Kalininets Stadium, Yekaterinburg (RUS)",2023-08-19,23.7,18.7,64
"Kalininets Stadium, Yekaterinburg (RUS)",2024-08-15,18.3,14.3,77
"Kalininets Stadium, Yekaterinburg (RUS)",2024-08-17,17.8,14.2,81
"Kalininets Stadium, Yekaterinburg (RUS)",2024-08-18,18.8,14.6,82
"Kalininets Stadium, Yekaterinburg (RUS)",2025-06-27,21.3,17.1,80
"Kalininets Stadium, Yekaterinburg (RUS)",2025-08-23,18.5,14.6,67
"Kalininets Stadium, Yekaterinburg (RUS)",2025-08-24,26.1,20.0,70
"Kalininets Stadium, Yekaterinburg (RUS)",2026-07-23,27.3,22.4,76
"Kalininets Stadium, Yekaterinburg (RUS)",2026-07-24,28.1,23.3,75
"Kalininets Stadium, Yekaterinburg (RUS)",2026-07-25,30.1,24.8,71
"Kalininets Stadium, Yekaterinburg (RUS)",2026-07-26,32.1,26.3,68
Kazan (RUS),2018-07-19,25.1,21.8,87
Kazan (RUS),2018-07-20,26.3,22.4,75
Kazan (RUS),2018-07-21,24.0,21.2,68
Kazan (RUS),2018-07-22,23.4,19.8,58
"Khalifa International Stadium, Doha (QAT)",2019-05-03,35.8,30.4,30
"Khalifa International Stadium, Doha (QAT)",2019-09-27,36.4,33.1,69
"Khalifa International Stadium, Doha (QAT)",2019-09-28,37.9,33.2,62
"Khalifa International Stadium, Doha (QAT)",2019-09-29,40.3,33.9,58
"Khalifa International Stadium, Doha (QAT)",2019-09-30,41.0,34.0,62
"Khalifa International Stadium, Doha (QAT)",2019-10-01,42.8,34.2,60
"Khalifa International Stadium, Doha (QAT)",2019-10-02,41.9,33.9,55
"Khalifa International Stadium, Doha (QAT)",2019-10-03,41.9,33.7,55
"Khalifa International Stadium, Doha (QAT)",2019-10-04,36.0,32.4,72
"Khalifa International Stadium, Doha (QAT)",2019-10-05,35.1,32.3,63
"Khalifa International Stadium, Doha (QAT)",2019-10-06,35.1,31.3,48
Kingston (JAM),2018-01-20,28.1,24.8,82
Kingston (JAM),2018-02-24,26.9,22.7,81
Kingston (JAM),2018-03-04,27.7,23.5,74
Kingston (JAM),2018-03-23,29.1,25.2,75
Kingston (JAM),2018-03-24,29.3,25.2,71
Kingston (JAM),2018-04-07,28.8,24.8,79
Kingston (JAM),2018-05-05,26.2,23.7,90
Kingston (JAM),2018-06-02,30.0,26.9,75
Kingston (JAM),2018-06-09,31.3,27.4,75
Kingston (JAM),2018-06-21,29.8,26.9,80
Kingston (JAM),2018-06-22,30.8,26.8,81
Kingston (JAM),2018-06-23,30.9,26.8,80
Kingston (JAM),2018-06-24,30.3,26.7,78
Kingston (JAM),2018-06-30,30.8,26.2,81
Kingston (JAM),2019-03-02,28.8,23.6,76
Kingston (JAM),2019-03-27,27.7,24.1,82
Kingston (JAM),2019-03-29,27.2,24.1,84
Kingston (JAM),2019-03-30,26.9,23.9,82
Kingston (JAM),2019-04-13,29.1,24.9,78
Kingston (JAM),2019-05-11,30.2,25.6,79
Kingston (JAM),2019-05-25,29.2,25.3,87
Kingston (JAM),2019-06-01,28.9,25.3,86
Kingston (JAM),2019-06-08,30.3,26.9,78
Kingston (JAM),2019-06-15,31.2,26.8,79
Kingston (JAM),2019-06-20,34.1,28.6,70
Kingston (JAM),2019-06-21,33.6,28.8,72
Kingston (JAM),2019-06-22,35.4,28.5,63
Kingston (JAM),2019-06-23,32.1,27.4,72
"Knoxville, TN (USA)",2018-04-13,24.3,17.7,55
"Knoxville, TN (USA)",2018-05-11,28.3,21.3,73
"Knoxville, TN (USA)",2018-05-12,29.6,22.9,69
"Knoxville, TN (USA)",2018-05-13,29.8,22.8,70
"Knoxville, TN (USA)",2019-04-13,22.4,17.6,82
Kortrijk (BEL),2018-07-14,26.1,19.7,69
Kortrijk (BEL),2019-07-13,19.2,16.7,78
"Kuishan Sports Center, Rizhao (CHN)",2024-06-29,25.0,22.9,93
"Kuishan Sports Center, Rizhao (CHN)",2024-06-30,29.3,25.7,76
"Kuishan Sports Center, Rizhao (CHN)",2025-09-26,24.5,21.3,85
"Kuishan Sports Center, Rizhao (CHN)",2025-09-27,22.8,20.9,87
"Kuishan Sports Center, Rizhao (CHN)",2025-09-28,25.0,21.5,78
"Kuishan Sports Center, Rizhao (CHN)",2026-06-26,25.7,22.3,74
"Kuishan Sports Center, Rizhao (CHN)",2026-06-27,29.0,24.6,74
"Kuishan Sports Center, Rizhao (CHN)",2026-06-28,27.2,24.2,84
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2020-06-13,24.5,18.7,57
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2020-08-01,21.4,16.6,75
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2021-06-26,23.1,19.6,67
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2022-06-18,13.4,12.4,94
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2023-06-17,25.2,20.4,54
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2024-06-22,20.2,15.6,65
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2025-06-21,10.4,9.3,93
"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2026-06-20,24.5,20.3,67
"LAZ Wien, Wien (AUT)",2022-05-14,30.5,23.5,65
"LAZ Wien, Wien (AUT)",2023-06-17,29.4,22.9,67
"LAZ Wien, Wien (AUT)",2024-06-22,33.8,27.9,62
"LAZ Wien, Wien (AUT)",2025-06-14,28.4,22.1,84
"LAZ Wien, Wien (AUT)",2026-06-20,28.9,23.6,57
LOTTO Silesia Kamila Skolimowska Memorial,2021-09-05,17.7,13.0,65
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-17,19.9,17.4,88
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-04-24,28.1,23.0,83
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2021-05-01,25.7,21.8,74
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-02,24.8,17.2,67
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-09,21.9,14.5,52
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-23,28.1,22.2,75
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2022-04-30,29.9,22.3,72
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-03-25,27.7,23.4,80
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-08,22.8,18.4,87
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-22,24.9,19.8,62
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-04-29,23.9,19.6,76
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-11,29.2,23.8,85
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-12,28.7,24.2,86
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2023-05-13,31.1,25.5,80
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2024-03-30,24.5,17.7,71
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2024-04-20,28.8,24.3,84
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2024-04-27,29.2,24.6,71
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-03-28,26.1,21.0,75
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-03-29,25.3,20.6,89
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-04-26,29.5,24.0,81
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2025-05-03,26.1,22.2,82
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2026-03-21,26.7,19.1,73
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2026-04-04,28.5,23.7,83
"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",2026-04-25,27.3,23.0,84
La Chaux-de-Fonds (SUI),2018-07-01,25.7,21.0,61
La Chaux-de-Fonds (SUI),2019-06-30,30.1,25.0,63
La Habana (CUB),2018-02-17,24.2,18.4,81
La Habana (CUB),2018-02-23,21.9,14.7,46
La Habana (CUB),2018-02-24,21.3,15.0,39
La Habana (CUB),2018-06-08,42.2,32.9,41
La Habana (CUB),2018-06-09,40.4,33.7,31
La Habana (CUB),2019-03-01,30.6,21.0,42
La Habana (CUB),2019-03-08,24.2,19.1,58
La Habana (CUB),2019-05-18,30.7,23.0,31
La Habana (CUB),2019-05-24,32.8,23.6,24
La Habana (CUB),2019-06-01,34.0,27.5,45
La Habana (CUB),2019-06-07,35.8,27.1,57
La Habana (CUB),2019-06-13,42.4,36.0,25
La Nucia (ESP),2021-06-13,29.5,25.1,47
La Nucia (ESP),2022-05-21,28.2,24.3,43
La Nucia (ESP),2022-05-22,30.2,25.9,36
"Lakeside Stadium, Melbourne (AUS)",2020-02-06,26.0,21.1,77
"Lakeside Stadium, Melbourne (AUS)",2021-02-20,27.6,21.0,78
"Lakeside Stadium, Melbourne (AUS)",2022-03-19,29.7,21.2,71
"Lakeside Stadium, Melbourne (AUS)",2023-02-23,32.0,25.2,41
"Lakeside Stadium, Melbourne (AUS)",2023-03-04,31.4,23.0,63
"Lakeside Stadium, Melbourne (AUS)",2024-02-15,20.7,16.6,64
"Lakeside Stadium, Melbourne (AUS)",2024-02-24,22.2,16.3,67
"Lakeside Stadium, Melbourne (AUS)",2024-04-06,19.3,16.7,88
"Lakeside Stadium, Melbourne (AUS)",2025-03-29,20.5,18.0,77
"Lakeside Stadium, Melbourne (AUS)",2026-03-19,19.2,16.1,84
"Lakeside Stadium, Melbourne (AUS)",2026-03-28,18.5,15.6,83
"Lantos Mihály Sportközpont, Budapest (HUN)",2019-08-31,31.7,25.8,55
"Lantos Mihály Sportközpont, Budapest (HUN)",2020-07-04,26.3,22.2,64
"Lantos Mihály Sportközpont, Budapest (HUN)",2020-07-18,21.5,17.6,76
"Lantos Mihály Sportközpont, Budapest (HUN)",2020-08-08,32.3,26.5,54
"Lantos Mihály Sportközpont, Budapest (HUN)",2020-08-09,30.9,26.1,62
"Lantos Mihály Sportközpont, Budapest (HUN)",2020-09-12,28.4,22.8,56
"Lantos Mihály Sportközpont, Budapest (HUN)",2021-08-24,22.8,18.9,71
"Lantos Mihály Sportközpont, Budapest (HUN)",2022-06-25,27.9,23.4,54
"Lantos Mihály Sportközpont, Budapest (HUN)",2022-09-02,21.9,17.2,63
"Lantos Mihály Sportközpont, Budapest (HUN)",2023-06-08,23.2,19.0,85
"Lantos Mihály Sportközpont, Budapest (HUN)",2024-05-26,25.2,19.9,66
"Lantos Mihály Sportközpont, Budapest (HUN)",2024-06-29,31.0,25.9,68
"Lantos Mihály Sportközpont, Budapest (HUN)",2024-06-30,33.4,27.2,62
"Lantos Mihály Sportközpont, Budapest (HUN)",2025-06-13,27.4,21.5,41
"Lantos Mihály Sportközpont, Budapest (HUN)",2026-05-31,27.5,22.7,46
"Leichtathletikarena, Eisenstadt (AUT)",2021-04-26,11.6,6.8,63
"Leichtathletikarena, Eisenstadt (AUT)",2021-06-09,26.8,22.2,50
"Leichtathletikarena, Eisenstadt (AUT)",2022-06-02,24.4,19.6,66
"Leichtathletikarena, Eisenstadt (AUT)",2023-07-26,20.2,17.2,64
"Leichtathletikarena, Eisenstadt (AUT)",2024-05-22,22.0,17.9,70
"Leichtathletikarena, Eisenstadt (AUT)",2025-07-23,27.1,22.5,65
Leiria (POR),2018-03-10,15.1,13.1,78
Leiria (POR),2018-03-11,13.2,11.0,81
Leiria (POR),2018-07-14,26.3,20.6,78
Leiria (POR),2018-07-15,23.8,20.2,83
Leiria (POR),2019-03-09,20.3,11.9,86
Leiria (POR),2019-06-26,22.4,18.0,87
Leiria (POR),2019-07-18,26.8,20.3,79
Leiria (POR),2019-08-01,24.2,19.2,79
Leiria (POR),2019-08-03,26.0,20.6,80
Leiria (POR),2019-08-04,24.0,19.9,82
Leiria (POR),2020-06-27,24.4,20.7,83
Leiria (POR),2021-06-05,23.8,17.2,76
"Lemon Gas Stadium, Hiratsuka (JPN)",2021-06-05,23.2,21.2,80
"Lemon Gas Stadium, Hiratsuka (JPN)",2021-07-17,27.8,25.6,85
"Lemon Gas Stadium, Hiratsuka (JPN)",2022-04-15,13.0,10.8,85
"Lemon Gas Stadium, Hiratsuka (JPN)",2022-08-06,27.1,26.1,78
"Lemon Gas Stadium, Hiratsuka (JPN)",2023-04-23,17.1,13.7,49
"Lemon Gas Stadium, Hiratsuka (JPN)",2023-07-01,26.8,24.7,91
"Lemon Gas Stadium, Hiratsuka (JPN)",2024-07-20,33.9,29.3,83
"Lemon Gas Stadium, Hiratsuka (JPN)",2025-04-25,20.0,17.5,72
"Lemon Gas Stadium, Hiratsuka (JPN)",2025-04-26,18.5,14.5,74
"Lemon Gas Stadium, Hiratsuka (JPN)",2025-04-27,22.0,17.8,66
"Lemon Gas Stadium, Hiratsuka (JPN)",2025-08-09,32.7,29.0,68
"Lemon Gas Stadium, Hiratsuka (JPN)",2026-04-24,18.2,15.2,70
"Leppävaaran Stadion, Espoo (FIN)",2020-06-11,22.9,16.6,67
"Leppävaaran Stadion, Espoo (FIN)",2020-06-27,28.2,23.2,53
"Leppävaaran Stadion, Espoo (FIN)",2020-08-05,21.6,16.2,76
"Leppävaaran Stadion, Espoo (FIN)",2021-06-10,22.8,17.7,62
"Leppävaaran Stadion, Espoo (FIN)",2022-06-08,18.1,14.3,77
"Leppävaaran Stadion, Espoo (FIN)",2023-06-11,18.0,12.9,55
"Leppävaaran Stadion, Espoo (FIN)",2023-07-13,23.4,18.0,66
"Leppävaaran Stadion, Espoo (FIN)",2023-07-14,22.2,18.0,75
"Leppävaaran Stadion, Espoo (FIN)",2023-07-15,23.5,18.8,71
"Leppävaaran Stadion, Espoo (FIN)",2023-07-16,23.4,18.5,77
"Leppävaaran Stadion, Espoo (FIN)",2025-08-01,22.6,20.3,84
"Leppävaaran Stadion, Espoo (FIN)",2025-08-02,22.1,19.0,78
"Leppävaaran Stadion, Espoo (FIN)",2025-08-03,23.2,20.3,77
"Leppävaaran Stadion, Espoo (FIN)",2026-08-19,19.8,14.9,69
"Letzigrund, Zürich (SUI)",2018-08-30,18.2,16.3,81
"Letzigrund, Zürich (SUI)",2019-08-29,26.0,21.9,78
"Letzigrund, Zürich (SUI)",2020-07-09,28.4,22.3,62
"Letzigrund, Zürich (SUI)",2021-09-09,23.1,18.9,78
"Letzigrund, Zürich (SUI)",2022-06-24,21.5,17.7,84
"Letzigrund, Zürich (SUI)",2022-06-25,24.6,19.3,72
"Letzigrund, Zürich (SUI)",2022-09-08,21.6,17.9,74
"Letzigrund, Zürich (SUI)",2023-08-31,17.3,15.0,80
"Letzigrund, Zürich (SUI)",2024-09-05,23.2,18.7,88
"Letzigrund, Zürich (SUI)",2025-08-28,18.6,17.6,93
"Letzigrund, Zürich (SUI)",2026-07-25,31.5,23.6,47
"Letzigrund, Zürich (SUI)",2026-07-26,25.7,21.0,68
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-07-11,31.7,26.4,69
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-07-18,32.6,27.3,76
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-07-25,30.5,25.5,81
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-07-29,27.9,24.6,89
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-08-01,31.6,26.4,78
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-08-08,32.6,25.9,79
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-08-15,29.1,24.8,87
"Life University Track & Field Stadium, Marietta, GA (USA)",2020-08-22,27.7,22.5,89
"Life University Track & Field Stadium, Marietta, GA (USA)",2021-05-07,18.2,14.1,65
"Lipscomb Academy, Nashville, TN (USA)",2020-08-15,30.9,25.3,85
Liège (BEL),2018-07-18,24.4,19.9,54
Liège (BEL),2019-07-17,22.8,17.3,68
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2022-07-23,23.7,18.7,74
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2022-08-06,21.4,16.4,60
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-21,24.2,20.1,70
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-22,22.9,18.1,79
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-23,22.4,18.3,80
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-24,23.4,19.5,76
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-25,23.7,19.7,79
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-26,24.1,19.5,77
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2025-07-27,22.0,18.6,74
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2026-07-03,23.5,18.6,56
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2026-07-11,30.3,24.8,50
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2026-07-25,28.3,22.3,49
"Lohrheidestadion, Wattenscheid, Bochum (GER)",2026-07-26,23.3,20.4,66
London Athletics Meet,2023-07-23,22.5,18.8,76
London Athletics Meet,2024-07-20,24.0,19.9,78
London Athletics Meet,2025-07-19,22.5,20.0,77
London Müller Anniversary Games,2018-07-21,25.7,21.4,64
London Müller Anniversary Games,2018-07-22,27.4,22.5,62
"Long Beach, CA (USA)",2018-04-19,18.3,13.4,65
"Long Beach, CA (USA)",2018-04-21,25.6,16.4,68
"Long Beach, CA (USA)",2019-04-20,17.2,14.7,76
"Long Beach, CA (USA)",2019-06-29,24.8,19.3,78
"Long Beach, CA (USA)",2020-02-28,25.8,19.4,25
"Los Angeles, CA (USA)",2018-03-23,19.5,15.1,86
"Los Angeles, CA (USA)",2018-03-30,25.5,16.5,75
"Los Angeles, CA (USA)",2018-05-17,23.8,17.9,61
"Los Angeles, CA (USA)",2019-04-13,27.4,17.8,48
"Los Angeles, CA (USA)",2019-04-28,21.1,16.0,77
"Los Angeles, CA (USA)",2019-05-16,20.8,16.8,70
"Los Angeles, CA (USA)",2020-08-22,36.2,28.8,56
"Los Angeles, CA (USA)",2020-08-29,29.4,21.8,69
"Los Angeles, CA (USA)",2023-07-22,33.0,23.2,63
Lutsk (UKR),2018-07-19,26.1,22.0,84
Lutsk (UKR),2018-07-20,24.5,20.8,84
Lutsk (UKR),2018-07-21,26.0,21.3,80
Lutsk (UKR),2019-07-25,25.9,21.3,64
Lutsk (UKR),2019-07-26,23.1,19.1,84
Lutsk (UKR),2019-08-22,22.2,18.0,67
Lutsk (UKR),2021-02-25,9.1,4.2,87
Lutsk (UKR),2021-06-21,28.1,23.9,63
"Manchester Regional Arena, Manchester (GBR)",2022-06-03,18.2,14.3,69
"Manchester Regional Arena, Manchester (GBR)",2022-06-25,19.2,15.8,59
"Manchester Regional Arena, Manchester (GBR)",2022-06-26,20.0,15.9,56
"Manchester Regional Arena, Manchester (GBR)",2023-07-08,24.5,20.6,71
"Manchester Regional Arena, Manchester (GBR)",2023-07-09,22.1,17.4,79
"Manchester Regional Arena, Manchester (GBR)",2023-08-12,20.4,17.3,77
"Manchester Regional Arena, Manchester (GBR)",2024-06-29,17.1,13.9,81
"Manchester Regional Arena, Manchester (GBR)",2024-06-30,15.5,13.1,77
"Manchester Regional Arena, Manchester (GBR)",2024-08-24,16.6,13.9,76
"Manchester Regional Arena, Manchester (GBR)",2025-08-30,20.1,16.3,81
"Marietta HS, Marietta, GA (USA)",2021-05-23,31.2,23.7,59
"Marietta HS, Marietta, GA (USA)",2021-06-11,28.6,23.2,91
"Marietta HS, Marietta, GA (USA)",2021-07-09,27.7,23.8,90
"Marietta HS, Marietta, GA (USA)",2023-06-17,30.0,24.3,71
"Marietta, GA (USA)",2018-05-19,25.9,21.9,90
"Marietta, GA (USA)",2019-05-17,28.8,22.5,78
"Marietta, GA (USA)",2022-07-02,31.3,25.0,83
Marseille (FRA),2018-06-16,25.3,21.9,70
Marseille (FRA),2019-07-02,27.3,24.6,78
"Mary Peters Track, Belfast (GBR)",2020-08-13,21.7,18.7,87
"Mary Peters Track, Belfast (GBR)",2021-05-29,17.1,13.3,81
"Mary Peters Track, Belfast (GBR)",2022-05-14,18.4,12.5,79
"Mary Peters Track, Belfast (GBR)",2023-05-13,17.2,12.2,83
"Mary Peters Track, Belfast (GBR)",2024-05-11,20.0,14.8,77
"Mary Peters Track, Belfast (GBR)",2025-05-10,17.8,11.9,69
"McArthur Stadium, Potchefstroom (RSA)",2019-05-04,26.0,17.0,60
"McArthur Stadium, Potchefstroom (RSA)",2020-01-28,28.5,20.7,48
"McArthur Stadium, Potchefstroom (RSA)",2020-02-25,25.5,19.0,67
"McArthur Stadium, Potchefstroom (RSA)",2020-03-03,24.3,17.8,71
"McArthur Stadium, Potchefstroom (RSA)",2020-03-10,28.0,21.6,50
"McArthur Stadium, Potchefstroom (RSA)",2020-03-14,26.2,19.2,67
"McArthur Stadium, Potchefstroom (RSA)",2020-11-03,26.2,19.1,67
"McArthur Stadium, Potchefstroom (RSA)",2020-12-08,27.5,20.9,69
"McArthur Stadium, Potchefstroom (RSA)",2021-02-16,26.0,20.2,62
"McArthur Stadium, Potchefstroom (RSA)",2021-03-09,29.6,23.0,45
"McArthur Stadium, Potchefstroom (RSA)",2021-03-16,29.1,21.9,50
"McArthur Stadium, Potchefstroom (RSA)",2021-03-31,26.2,19.1,56
"McArthur Stadium, Potchefstroom (RSA)",2021-04-29,26.0,18.7,45
"McArthur Stadium, Potchefstroom (RSA)",2021-05-06,23.2,16.0,53
"McArthur Stadium, Potchefstroom (RSA)",2021-06-26,18.7,10.5,45
"McArthur Stadium, Potchefstroom (RSA)",2022-03-31,27.7,19.4,53
"McArthur Stadium, Potchefstroom (RSA)",2022-04-06,23.0,16.4,59
"McArthur Stadium, Potchefstroom (RSA)",2022-05-14,24.5,15.3,55
"McArthur Stadium, Potchefstroom (RSA)",2023-03-30,27.4,18.4,52
"McArthur Stadium, Potchefstroom (RSA)",2023-03-31,22.2,16.1,75
"McArthur Stadium, Potchefstroom (RSA)",2023-04-01,23.8,17.2,71
"McArthur Stadium, Potchefstroom (RSA)",2023-04-26,27.2,19.2,49
"McArthur Stadium, Potchefstroom (RSA)",2023-05-13,23.3,15.9,58
"McArthur Stadium, Potchefstroom (RSA)",2024-02-14,32.4,24.3,52
"McArthur Stadium, Potchefstroom (RSA)",2024-03-14,32.9,24.0,30
"McArthur Stadium, Potchefstroom (RSA)",2024-05-11,27.4,18.1,41
"McArthur Stadium, Potchefstroom (RSA)",2024-05-25,22.7,13.4,49
"McArthur Stadium, Potchefstroom (RSA)",2025-02-25,28.2,23.0,66
"McArthur Stadium, Potchefstroom (RSA)",2025-04-24,17.2,12.7,89
"McArthur Stadium, Potchefstroom (RSA)",2025-04-25,19.2,12.2,78
"McArthur Stadium, Potchefstroom (RSA)",2025-04-26,21.6,14.5,73
"McArthur Stadium, Potchefstroom (RSA)",2025-05-24,18.9,11.1,68
"McArthur Stadium, Potchefstroom (RSA)",2026-03-17,26.5,19.3,78
"McArthur Stadium, Potchefstroom (RSA)",2026-04-08,22.6,17.9,75
